date,Carbon_emission,HourOfDay,DayOfWeek,DayOfMonth,DayOfYear,Month,WeekOfYear
2015-08-15 09:00:00,134,0.391304347826087,0.8333333333333334,0.4838709677419355,0.6219178082191781,0.6666666666666666,0.6346153846153846
2015-08-15 10:00:00,150,0.43478260869565216,0.8333333333333334,0.4838709677419355,0.6219178082191781,0.6666666666666666,0.6346153846153846
2015-08-15 11:00:00,142,0.4782608695652174,0.8333333333333334,0.4838709677419355,0.6219178082191781,0.6666666666666666,0.6346153846153846
2015-08-15 12:00:00,132,0.5217391304347826,0.8333333333333334,0.4838709677419355,0.6219178082191781,0.6666666666666666,0.6346153846153846
2015-08-15 13:00:00,150,0.5652173913043478,0.8333333333333334,0.4838709677419355,0.6219178082191781,0.6666666666666666,0.6346153846153846
2015-08-15 14:00:00,140,0.6086956521739131,0.8333333333333334,0.4838709677419355,0.6219178082191781,0.6666666666666666,0.6346153846153846
2015-08-15 15:00:00,128,0.6521739130434783,0.8333333333333334,0.4838709677419355,0.6219178082191781,0.6666666666666666,0.6346153846153846
2015-08-15 16:00:00,132,0.6956521739130435,0.8333333333333334,0.4838709677419355,0.6219178082191781,0.6666666666666666,0.6346153846153846
2015-08-15 17:00:00,129,0.7391304347826086,0.8333333333333334,0.4838709677419355,0.6219178082191781,0.6666666666666666,0.6346153846153846
2015-08-15 18:00:00,129,0.782608695652174,0.8333333333333334,0.4838709677419355,0.6219178082191781,0.6666666666666666,0.6346153846153846
2015-08-15 19:00:00,116,0.8260869565217391,0.8333333333333334,0.4838709677419355,0.6219178082191781,0.6666666666666666,0.6346153846153846
2015-08-15 20:00:00,111,0.8695652173913043,0.8333333333333334,0.4838709677419355,0.6219178082191781,0.6666666666666666,0.6346153846153846
2015-08-15 21:00:00,114,0.9130434782608695,0.8333333333333334,0.4838709677419355,0.6219178082191781,0.6666666666666666,0.6346153846153846
2015-08-15 22:00:00,106,0.9565217391304348,0.8333333333333334,0.4838709677419355,0.6219178082191781,0.6666666666666666,0.6346153846153846
2015-08-15 23:00:00,113,1.0,0.8333333333333334,0.4838709677419355,0.6219178082191781,0.6666666666666666,0.6346153846153846
2015-08-16 00:00:00,113,0.0,1.0,0.5161290322580645,0.6246575342465753,0.6666666666666666,0.6346153846153846
2015-08-16 01:00:00,105,0.043478260869565216,1.0,0.5161290322580645,0.6246575342465753,0.6666666666666666,0.6346153846153846
2015-08-16 02:00:00,105,0.08695652173913043,1.0,0.5161290322580645,0.6246575342465753,0.6666666666666666,0.6346153846153846
2015-08-16 03:00:00,98,0.13043478260869565,1.0,0.5161290322580645,0.6246575342465753,0.6666666666666666,0.6346153846153846
2015-08-16 04:00:00,99,0.17391304347826086,1.0,0.5161290322580645,0.6246575342465753,0.6666666666666666,0.6346153846153846
2015-08-16 05:00:00,101,0.21739130434782608,1.0,0.5161290322580645,0.6246575342465753,0.6666666666666666,0.6346153846153846
2015-08-16 06:00:00,96,0.2608695652173913,1.0,0.5161290322580645,0.6246575342465753,0.6666666666666666,0.6346153846153846
2015-08-16 07:00:00,103,0.30434782608695654,1.0,0.5161290322580645,0.6246575342465753,0.6666666666666666,0.6346153846153846
2015-08-16 08:00:00,99,0.34782608695652173,1.0,0.5161290322580645,0.6246575342465753,0.6666666666666666,0.6346153846153846
2015-08-16 09:00:00,115,0.391304347826087,1.0,0.5161290322580645,0.6246575342465753,0.6666666666666666,0.6346153846153846
2015-08-16 10:00:00,118,0.43478260869565216,1.0,0.5161290322580645,0.6246575342465753,0.6666666666666666,0.6346153846153846
2015-08-16 11:00:00,153,0.4782608695652174,1.0,0.5161290322580645,0.6246575342465753,0.6666666666666666,0.6346153846153846
2015-08-16 12:00:00,149,0.5217391304347826,1.0,0.5161290322580645,0.6246575342465753,0.6666666666666666,0.6346153846153846
2015-08-16 13:00:00,127,0.5652173913043478,1.0,0.5161290322580645,0.6246575342465753,0.6666666666666666,0.6346153846153846
2015-08-16 14:00:00,127,0.6086956521739131,1.0,0.5161290322580645,0.6246575342465753,0.6666666666666666,0.6346153846153846
2015-08-16 15:00:00,132,0.6521739130434783,1.0,0.5161290322580645,0.6246575342465753,0.6666666666666666,0.6346153846153846
2015-08-16 16:00:00,141,0.6956521739130435,1.0,0.5161290322580645,0.6246575342465753,0.6666666666666666,0.6346153846153846
2015-08-16 17:00:00,127,0.7391304347826086,1.0,0.5161290322580645,0.6246575342465753,0.6666666666666666,0.6346153846153846
2015-08-16 18:00:00,119,0.782608695652174,1.0,0.5161290322580645,0.6246575342465753,0.6666666666666666,0.6346153846153846
2015-08-16 19:00:00,127,0.8260869565217391,1.0,0.5161290322580645,0.6246575342465753,0.6666666666666666,0.6346153846153846
2015-08-16 20:00:00,120,0.8695652173913043,1.0,0.5161290322580645,0.6246575342465753,0.6666666666666666,0.6346153846153846
2015-08-16 21:00:00,121,0.9130434782608695,1.0,0.5161290322580645,0.6246575342465753,0.6666666666666666,0.6346153846153846
2015-08-16 22:00:00,109,0.9565217391304348,1.0,0.5161290322580645,0.6246575342465753,0.6666666666666666,0.6346153846153846
2015-08-16 23:00:00,108,1.0,1.0,0.5161290322580645,0.6246575342465753,0.6666666666666666,0.6346153846153846
2015-08-17 00:00:00,97,0.0,0.0,0.5483870967741935,0.6273972602739726,0.6666666666666666,0.6538461538461539
2015-08-17 01:00:00,101,0.043478260869565216,0.0,0.5483870967741935,0.6273972602739726,0.6666666666666666,0.6538461538461539
2015-08-17 02:00:00,99,0.08695652173913043,0.0,0.5483870967741935,0.6273972602739726,0.6666666666666666,0.6538461538461539
2015-08-17 03:00:00,101,0.13043478260869565,0.0,0.5483870967741935,0.6273972602739726,0.6666666666666666,0.6538461538461539
2015-08-17 04:00:00,106,0.17391304347826086,0.0,0.5483870967741935,0.6273972602739726,0.6666666666666666,0.6538461538461539
2015-08-17 05:00:00,97,0.21739130434782608,0.0,0.5483870967741935,0.6273972602739726,0.6666666666666666,0.6538461538461539
2015-08-17 06:00:00,111,0.2608695652173913,0.0,0.5483870967741935,0.6273972602739726,0.6666666666666666,0.6538461538461539
2015-08-17 07:00:00,184,0.30434782608695654,0.0,0.5483870967741935,0.6273972602739726,0.6666666666666666,0.6538461538461539
2015-08-17 08:00:00,335,0.34782608695652173,0.0,0.5483870967741935,0.6273972602739726,0.6666666666666666,0.6538461538461539
2015-08-17 09:00:00,512,0.391304347826087,0.0,0.5483870967741935,0.6273972602739726,0.6666666666666666,0.6538461538461539
2015-08-17 10:00:00,489,0.43478260869565216,0.0,0.5483870967741935,0.6273972602739726,0.6666666666666666,0.6538461538461539
2015-08-17 11:00:00,552,0.4782608695652174,0.0,0.5483870967741935,0.6273972602739726,0.6666666666666666,0.6538461538461539
